,text,label
864,@OccupyDemocrats Typical #Republican #period,"['republican', 'period']"
865,Since the US is not a democracy anyway. Would you consider supporting a sortition style government? Random seating of representatives from eligible population gets cross section of population. #democracyactionplan  Not  #Republican #Democrats choice. Just people.,"['democracyactionplan', 'republican', 'democrats']"
866,The #Republican Party voted to #impeach #President #Trump. Twice. We're done being fooled by the illusion of choice &amp; change...,"['republican', 'impeach', 'president', 'trump']"
867,"#MSDNC's #MorningJoe is eating the #Democrats. This is why ""They"" own both parties. When one side loses faith in the public's eyes, herd the masses to controlled opposition to make them feel a little safer. The #Republican Party won't discuss the 2020 #ElectionFraud. ... 👇  https://t.co/z0fg5yuEup","['msdnc', 'morningjoe', 'democrats', 'republican', 'electionfraud']"
868,There’s a Richard Irving #Republican ad that I keep seeing that makes me throw up a little each time.   Protect your stomach 🤢,['republican']
869,"Best Explanation of #Inflation and #GasPrices I've heard so far. #democrat #republican #Biden #maga #foxnews #CNN #MSNBC #moron #stupid #VoteBlueIn2022 #Trending #TrendingNews   Rallygoer Whines About Spending $30,000 To #Follow #Trump.  https://t.co/avZDQs2vfJ via @YouTube","['inflation', 'gasprices', 'democrat', 'republican', 'biden', 'maga', 'foxnews', 'cnn', 'msnbc', 'moron', 'stupid', 'votebluein2022', 'trending', 'trendingnews', 'follow', 'trump']"
870,#Republican causes food shortage.,['republican']
871,"My Bio says it, we're #Conservative and soon we will all realize that there's nothing for us #Hispanics and #Latinos and #Mexicans in the #Democrat Party. @GOP needs to focus and put some Spanish speaking figures out there. #Republican #MAGA #Republicans   https://t.co/3tbrrPcumY","['conservative', 'hispanics', 'latinos', 'mexicans', 'democrat', 'republican', 'maga', 'republicans']"
872,What is your guess on the inflation numbers being released tomorrow?  #inflation #Bidenflation #bls #economy #Republican #Democrat #governmentspending #bigtech,"['inflation', 'bidenflation', 'bls', 'economy', 'republican', 'democrat', 'governmentspending', 'bigtech']"
873,"Are you paying attention, people? All of his promises were nothing but lies. 74 million of you fell for it. Aren't you tired?  #Americans #America #American #Republicans #Republican #RepublicanParty #seniors #women #Veterans #AmericaWakeUp  ⬇️⬇️⬇️⬇️","['americans', 'america', 'american', 'republicans', 'republican', 'republicanparty', 'seniors', 'women', 'veterans', 'americawakeup']"
874,#FoxNews #Hannity #CNN #RNC #Dems #Resist #VoteBlue #CNN #Republican #blacktwitter The Saudi Chain Saw Prince gives Jarad Kushner two billion dollars and not a peep from a single Republican. Hypocrites all.  https://t.co/xeVoYCiabV,"['foxnews', 'hannity', 'cnn', 'rnc', 'dems', 'resist', 'voteblue', 'cnn', 'republican', 'blacktwitter']"
875,@RonFilipkowski So @Jim_Jordan what about the documented $2 billion #JaredKushner @IvankaTrump got from #Saudi and #MBS. What are the #Republican covering up? @GOPLeader,"['jaredkushner', 'saudi', 'mbs', 'republican']"
876,All the coup kids are voting #Republican this year,['republican']
877,"@TheLeoTerrell @Twitter Yes, Sir. But it's also because you were a #Democrat and switched to the #Republican camp. Worse by #Liberal standards...","['democrat', 'republican', 'liberal']"
878,"@Jim_Jordan Science, compassion and humanity all in one!  In other news for @Jim_Jordan (@HouseGOP Leader of #Distractions)… https://t.co/qa7DriQIEG  WHEN is @GOP going to investigate this extremely shady &amp; possibly illegal #JaredKushner situation?? #GOPHypocrisy #GOPTraitors #Republican","['distractions', 'jaredkushner', 'gophypocrisy', 'goptraitors', 'republican']"
879,"How can the useless #DemocraticParty, “led” by @BarackObama’s puppet, @JoeBiden, be so inept?  All the more reason for every #union worker to vote #Republican and kick out all #Democrats.  https://t.co/sLvK5KXI8o","['democraticparty', 'union', 'republican', 'democrats']"
880,@malloryblount @HerschelWalker #HerschelWalker #FootBallLegend @HerschelWalker #Republican  “Are you thinking about voting for Herschel Walker?”  Viewer Discretion is Advised:  https://t.co/RuxgzPYkmg,"['herschelwalker', 'footballlegend', 'republican']"
881,"Very concerned, is the #Republican #Agenda to stop #AfricanAmerican's from voting?  @youngdemocrat @SenateDems @LoudProudDems @DemocraticShift #Democrats #Capital @BobbyGreenville","['republican', 'agenda', 'africanamerican', 'democrats', 'capital']"
882,Justice Brown promises to legislate from the bench based on color. Oh wait. Judges don't legislate. #Republican,['republican']
884,#Putins butchers used Chemical Weapons #Russian #Soldiers are disgusting mindless murderers  #MondayMotivation #GOP #Republican #Maga,"['putins', 'russian', 'soldiers', 'mondaymotivation', 'gop', 'republican', 'maga']"
885,How #Putin purchased the #Republican party  Cheap #Putin the insane Terrorist is still at War with #America  #Republican #MAGA,"['putin', 'republican', 'putin', 'america', 'republican', 'maga']"
887,All #Racists are #Republican  That says a lot about the new #GOP,"['racists', 'republican', 'gop']"
888,The Best Sustainable Tech: Awesome for the Environment and You  https://t.co/eqSwqg9du7 #foxnews #republican #politics #liberal #democrat #capitalism #business #entrepreneur #marketing #digitalmarketing #investment #socialmedia #technology #tech #ai #digital #robotics #techno #it  https://t.co/8FizBkrT7H,"['foxnews', 'republican', 'politics', 'liberal', 'democrat', 'capitalism', 'business', 'entrepreneur', 'marketing', 'digitalmarketing', 'investment', 'socialmedia', 'technology', 'tech', 'ai', 'digital', 'robotics', 'techno', 'it']"
889,Another #Republican Crazy terrorist found Guilty. These #Republicans thugs that tried to overthrow the #American government. #Conservative #MAGA #GOP,"['republican', 'republicans', 'american', 'conservative', 'maga', 'gop']"
890,Something many can agree on!   @GeorgeWill on where the #Democratic and #Republican parties have both gone wrong on 3 Takeaways #podcast:  https://t.co/2UMT4DGtMO  @3_takeaways #government #Trump #Biden  https://t.co/WOHYEGpSPN,"['democratic', 'republican', 'podcast', 'government', 'trump', 'biden']"
891,"@harryjsisson That's all the #Republican voters, and the Republicans themselves!",['republican']
892,".@KimReynolds, if #Iowa's Real #GDP is not only negative, but also the lowest in the 50 United States, how can you even use the word ""leading""....Must be some kind of #Republican math.","['iowa', 'gdp', 'republican']"
893,"@DonaldJTrumpJr  makes specific reference to filing lawsuits and advocating recounts to prevent certain swing states from certifying their results, as well as having a handful of #Republican state houses put forward slates of fake ""Trump electors."" #Trump   https://t.co/4okWTSrbmr","['republican', 'trump']"
894,@donwinslow #Georgia pay attention. Don't give another #kkkorupt #Republican your vote. #VoteBlueIn2022 #Warnock4GA,"['georgia', 'kkkorupt', 'republican', 'votebluein2022', 'warnock4ga']"
895,#Louisiana #Republican arrested for covering kids' mouths in packing tape lays blame on 'disruptive' students  https://t.co/1ko2gcgg3N,"['louisiana', 'republican']"
896,The only governmental document #CLARENCETHOMAS honors is the #Republican agenda! @TheLastWord #TheLastWord,"['clarencethomas', 'republican', 'thelastword']"
897,This is why #Americans should dump the #Republican party and #vote for #Democrats !!   #VoteDemocrat 🌸,"['americans', 'republican', 'vote', 'democrats', 'votedemocrat']"
898,@cspanwj  #GOPedos !  Longest serving #Republican speaker of the House                 Denny Hastard  https://t.co/Ws3c8sXfC8,"['gopedos', 'republican']"
899,Well that Eaton County #Republican Convention certainly happened.  Once again I am affirmed as the most popular person to be barred from the in-crowd.  https://t.co/pR4wQzGkBF,['republican']
900,#Virginia #Republican official resigns following controversy over #racist post attacking #LloydAustin  https://t.co/QcX1QXnSMq,"['virginia', 'republican', 'racist', 'lloydaustin']"
902,@MayoIsSpicyy Getting hit in the ass by a blow up doll. @DonaldJTrumpJr #Republicans #Republican,"['republicans', 'republican']"
903,@USAO_WDTX @ericgarland guessing he was a #republican,['republican']
904,"The #Republican Party aka @GOP should have a national divorce. Keep the true conservatives to keep America great. Expel all of the conspiracy theorists, pro-Putin’s, and RINO fascists.",['republican']
905,"We have the House, Senate, and White House. Let's make a federal ban on marriage under 18. Just end these #republican pedo bullshit laws.  Say no to #childmarriage!","['republican', 'childmarriage']"
906,#DonaldTrump is old news. His endorsement of #DrOz is just a long list of things he has done &amp; said I cant ignore anymore. @DrOz is a #rino. A #mittromney or #susancollins #republican. The #GOP needs to purge these #charlatans. Not put more in. #Trump needs to quietly go away.,"['donaldtrump', 'droz', 'rino', 'mittromney', 'susancollins', 'republican', 'gop', 'charlatans', 'trump']"
907,"No, this is #Republican #Texas because #AbbottFailedTexas","['republican', 'texas', 'abbottfailedtexas']"
908,@TomiLahren Did you have any comments about this #Republican party operative sentenced to 12 years in prison for child pornography? He said baby rape was his favorite. Rumor has it that more conservatives are involved. #pedocon  #churchtoo  https://t.co/JYMYOvmtKM,"['republican', 'pedocon', 'churchtoo']"
910,"Aslo, @repmtg went on tour with accused child sex trafficker @mattgaetz.  The literal pedo party. #saveourchildren from these #republican #scumbags","['saveourchildren', 'republican', 'scumbags']"
911,@potus paid for a family to fill up will gas today because only had $5 for gas.  Were #democrats until today registered #republican you are such a disaster!  #DemocratsAreADisaster #2022votethemout #BidenCrimeFamilly #IMPEACHBIDENNOW,"['democrats', 'republican', 'democratsareadisaster', '2022votethemout', 'bidencrimefamilly', 'impeachbidennow']"
912,Is it possible #republican senator   #TedCruz wears briefs with wings.🤢🤮  @SenateDems @SenateGop #npr   #cnn #gop #maga #washingtonpost   #pbs #msnbc #nytimes #foxnews-🤡  EW 🤔  https://t.co/Fk1SKPHdw8,"['republican', 'tedcruz', 'npr', 'cnn', 'gop', 'maga', 'washingtonpost', 'pbs', 'msnbc', 'nytimes', 'foxnews']"
913,"This is the weakness of our #Centrist #Democrat &amp; #Republican party, Even though the #Progressive #Independent #Grassroots #Voters for years been warning Politicians who are compromised by special Interest beholden to their #Donors who are one &amp; or are in support of Hate &amp; Greed.","['centrist', 'democrat', 'republican', 'progressive', 'independent', 'grassroots', 'voters', 'donors']"
914,@HouseGOP Need to save money on gasoline? Join @GasBuddy &amp; get the app! Need updates join @GasBuddyAlerts! Check out  https://t.co/JkdNiMT3Kc! Ignore the #Republican BS about #Biden fault!,"['republican', 'biden']"
915,#VoteBlue for your children's education #Republican  politicians are trying to tear apart public schools #SavePublicSchools,"['voteblue', 'republican', 'savepublicschools']"
916,@donwinslow Which makes him completely competent to run as a #republican,['republican']
917,"Yup. Verastegui, a #Republican and #Trumper, was caught with #ChildSexualAbuseMaterial but these psychos call educators #Groomers FFS. #Moms4Liberty #GOPPedos","['republican', 'trumper', 'childsexualabusematerial', 'groomers', 'moms4liberty', 'goppedos']"
918,"@SEA2LA1982 @Moms4Liberty @RepJohnRose Yup. Verastegui, a #Republican and #Trumper, was caught with #ChildSexualAbuseMaterial but these psychos call educators #Groomers FFS. #Moms4Liberty #GOPPedos","['republican', 'trumper', 'childsexualabusematerial', 'groomers', 'moms4liberty', 'goppedos']"
919,#Putin Airs his Ultimate ‘Revenge Plan’ for  #Americans  Terrorist #Putin will use his #Cyber Warfare #military to attack the #USA again! during elections &amp; all year. #MAGA #Republican #Conservative #Monday     https://t.co/7WvdQqU7np,"['putin', 'americans', 'putin', 'cyber', 'military', 'usa', 'maga', 'republican', 'conservative', 'monday']"
920,"JUDGE #JEANINE #PIRRO...Is it still OK if #TRUMP lies to you, lies to his supporters, lies to the country, LIE, LIE, LIE, LIE    DEMs/INDs…REGISTER AS A #REPUBLICAN AND MAKE YOUR VOICE HEARD IN THE #GOP PRIMARIES AND DEFEAT THE MOST TOXIC GOP PARTISANS. 🇺🇸#DefeatTrumpism  https://t.co/xHMVvJbzMM","['jeanine', 'pirro', 'trump', 'republican', 'gop', 'defeattrumpism']"
921,#retweet if this is #true #sad #Republican #antifa #TRUMP2024  https://t.co/L4sZyxXZtK,"['retweet', 'true', 'sad', 'republican', 'antifa', 'trump2024']"
923,"#Republican senators Rick Scott and Mike Braun introduced a bill to prohibit @Amnesty International from receiving ""taxpayer-funded federal assistance and benefits from the #UnitedStates government.""   https://t.co/Lk0dzcXLRC","['republican', 'unitedstates']"
924,Please watch our new video:  Why you should never vote for #Republican politicians  https://t.co/DMZdxoIFdn via @YouTube  #votersupression #RepublicansAreTheProblem #Republicains #allpolitics   Why you should never vote for Republican politicians  https://t.co/7YquIcRLkS @YouTube,"['republican', 'votersupression', 'republicansaretheproblem', 'republicains', 'allpolitics']"
925,"A couple hugs while walking past a building that was heavily damaged by shelling in #Kharkiv, #Ukraine 🇺🇦 #StandWithUkraine, #StopPutin  (SOLID RED STATE) DEMs/INDs…REGISTER AS A #REPUBLICAN AND MAKE YOUR VOICE HEARD IN THE #GOP PRIMARIES AND #DEFEATTRUMPISM 🇺🇸","['kharkiv', 'ukraine', 'standwithukraine', 'stopputin', 'republican', 'gop', 'defeattrumpism']"
926,What a #Racist ASSHOLE! A #Republican no doubt!   https://t.co/Xrt4TujH6n,"['racist', 'republican']"
927,Every Republican accusation is a confession it seems because this list of #Republican officials who have been convicted of #sexcrimes against children keeps growing and growing. 🤮🤮 GOP = #GrandOldPedophiles. #GrossAF @RepMTG @laurenboebert @GOPleader  https://t.co/zFyoElB044,"['republican', 'sexcrimes', 'grandoldpedophiles', 'grossaf']"
928,Protect the fetus abandon the child.  #Kentucky #America #American SANE #Republicans #Republican #RepublicanParty #seniors #women #Veterans   #RepublicansAreAlwaysTheProblem  ⬇️⬇️⬇️⬇️,"['kentucky', 'america', 'american', 'republicans', 'republican', 'republicanparty', 'seniors', 'women', 'veterans', 'republicansarealwaystheproblem']"
929,Well this was her and other #Republican strategy for dealing with #COVID19  #RussianWarCrimes is something MGT can get down with.,"['republican', 'covid19', 'russianwarcrimes']"
930,"With the 8-month investigation nearing its endgame, the #Jan6 #committee panel is expected to go public with its findings this spring. 🇺🇸 #DefeatTrumpism  #DEMOCRACY vs #AUTHORITARIANISM. IT'S TIME TO CHOOSE. REGISTER AS A #REPUBLICAN AND DEFEAT TRUMPISM IN THE PRIMARIES  https://t.co/kbSxX04xRf","['jan6', 'committee', 'defeattrumpism', 'democracy', 'authoritarianism', 'republican']"
931,#FTX  CEO #RyanSalame has donated $4 million to a #Republican PAC ahead of midterm elections.,"['ftx', 'ryansalame', 'republican']"
932,"@CNNPolitics Hillary stood up to the heat and prevailed. After 11 hours of hostile #Republican cross-examination, they could find no intent to do wrong. How about #Donald?","['republican', 'donald']"
933,Hmm... this reminds me of a similar situation.  #REPUBLICAN #AMERICA #WILLSMITH #TRENDING #NEWS @EricTrump @DonaldJTrumpJR @JimmyKimmel  https://t.co/qVgSqN02fu,"['republican', 'america', 'willsmith', 'trending', 'news']"
934,"#Ukraine's #Zelenskiy warns #Russia could use #chemicalweapons, calls for more sanctions 🇺🇦 #StandWithUkraine  DEMs/INDs…REGISTER AS A #REPUBLICAN AND MAKE YOUR VOICE HEARD IN THE #GOP PRIMARIES AND #DEFEATTRUMPISM 🇺🇸","['ukraine', 'zelenskiy', 'russia', 'chemicalweapons', 'standwithukraine', 'republican', 'gop', 'defeattrumpism']"
935,upon electing a #Republican governor #Virginia puts in motion a plan to dumb down their children--Former DeVos aide appointed Virginia’s deputy secretary of education  https://t.co/yJ0kqJ2Qri,"['republican', 'virginia']"
936,Clark County#Wisconsin clerk refutes claim that vote tallies were wrong   #wisconsin #Republican lawmakers need to STOP wasting Tax money NOW  #voteblue   https://t.co/qjKH4j4uS0 via @leadertelegram,"['wisconsin', 'republican', 'voteblue']"
937,Survivors of the missile attack on the train station of #Kramatorsk in #Ukraine recount the scenes they witnessed. 🇺🇦 #StandWithUkraine  #DEMOCRACY vs #AUTHORITARIANISM. REGISTER AS A #REPUBLICAN AND DEFEAT THE MOST TOXIC #GOP PARTISANS IN THE PRIMARIES 🇺🇸,"['kramatorsk', 'ukraine', 'standwithukraine', 'democracy', 'authoritarianism', 'republican', 'gop']"
938,"#Greene is seeking to block  legal challenge to re-election bid, but a judge seemed to scuttle those hopes Friday. 🇺🇸 #IndictTrump, #DefeatTrumpism  #DEMOCRACY vs AUTHORITARIANISM. REGISTER AS A #REPUBLICAN AND DEFEAT THE MOST TOXIC GOP PARTISANS IN THE PRIMARIES...LIKE #MTG  https://t.co/WxM3gfX973","['greene', 'indicttrump', 'defeattrumpism', 'democracy', 'republican', 'mtg']"
939,It's easy for  #Republican #politicians to be #ProLife and make abortion illegal because little boys don't get pregnant. #prochoice ♥️,"['republican', 'politicians', 'prolife', 'prochoice']"
940,He's convertingggg! It's happening! #teehee #republican #conservative #redwave,"['teehee', 'republican', 'conservative', 'redwave']"
941,"@Jim_Jordan @DonaldJTrumpJr committed Treason, Sedition, Conspiracy, intent to overthrow the government.  #Kushner #Espionage #conspiracy #Accomplice to Murder of James Kashoggie Wire Fraud.  I can go on and on! #Republican","['kushner', 'espionage', 'conspiracy', 'accomplice', 'republican']"
942,"@GOPChairwoman y'all just need something to bitch about because YOU HAVE NO PLATFORM. NOT A SINGLE POLICY OF YOUR OWN MAKING TO RUN ON.  go on, tell us what the #Republican platform is...just tell us ONE policy of your own.  we'll wait...  ....  ....  so, the same as 2020. you don't have one.",['republican']
943,@StanleySchwar12 @realDonaldTrump Yeah well we don’t like ur choice of fake #Republican @DrOz,['republican']
944,#Russia Airs Its Ultimate “Revenge Plan” for #America - #Trump! The same #Racist #Republican #Hypocrites who disingenuously bitched about #ColinKaepernick worship a stupid 🤡 who is in the pocket of the #Kremlin!🤮 #Jan6 #Terrorism #Treason #AmeriKKKa   https://t.co/jgPA0AA8EE,"['russia', 'america', 'trump', 'racist', 'republican', 'hypocrites', 'colinkaepernick', 'kremlin', 'jan6', 'terrorism', 'treason', 'amerikkka']"
945,@ennui365 #GOP #Republican #Christian #Conservative #MAGA    See above meme 👆,"['gop', 'republican', 'christian', 'conservative', 'maga']"
946,"""I've got to be the cleanest, I think I'm the most honest human being, perhaps, that #God has ever created,"" #DonaldTrump's most ridiculous claim -- maybe ever! #MondayVibes #Republican #GOP #BatshitCrazy   https://t.co/uA1IqcH8yc","['god', 'donaldtrump', 'mondayvibes', 'republican', 'gop', 'batshitcrazy']"
947,@TheRickWilson The #Republican party’s new golden boy.,['republican']
949,@FoxNews and ⁦@TuckerCarlson⁩ have incited a war against public schools because its the #Republican plan to “Keep ‘em Stupid” and “Keep ‘em Scared” PATHETIC rhetoric #GoPedos   https://t.co/XpctTfOpts,"['republican', 'gopedos']"
951,@HouseGOP Yes. Corporate profiteering is at its worst. And the permanent Trump tax cuts for those Corporate billionaires will make them even richer  It was all part of the #Republican plan #RepublicansAreTheProblem,"['republican', 'republicansaretheproblem']"
952,To ALL #RINO ‘s we will #NeverForget oh and guess what ? #RedWave2022  is coming from a fellow #Democrat turned #Republican,"['rino', 'neverforget', 'redwave2022', 'democrat', 'republican']"
953,"The #Republican method is to blame your enemies of your crimes.  Case in point. Yet another #GOP member, this one close to #Trump’s Whitehouse, gets convicted of child porn. #rubenverastigui  https://t.co/vIRgSk97D3","['republican', 'gop', 'trump', 'rubenverastigui']"
954,"#HerschelWalker, a perfect #republican candidate.  Fits to a tee, the Twice Impeached 0nes standards. #GEORGIANS,  ARE YOU AWARE OF THIS?     https://t.co/xnsE1TldEK","['herschelwalker', 'republican', 'georgians']"
956,That pretty much sums up today’s #Republican party,['republican']
957,The ONLY #inclination to #pedophilia is from the #FoxNews talking assholes &amp; their deplorable white nationalist viewership! The VAST MAJORITY of actual #pedophiles going to prison lately r members of the #GOP #Republican party! Look under ur own skirts!    https://t.co/26obL04ojt,"['inclination', 'pedophilia', 'foxnews', 'pedophiles', 'gop', 'republican']"
958,@MalcolmNance @Elizabe29599604 Tucker’s next guest will tell you #american universities are full of white (#republican) hating professors indoctrinating our kids.,"['american', 'republican']"
959,"Dear #Republican Party, I would suggest that you make sure your closet is squeaky clean before you and your goons continue to designate #LGBTQ people as #groomers and #pedophiles.  According to this video from Meidas Touch, your glass house has got huge cracks.","['republican', 'lgbtq', 'groomers', 'pedophiles']"
960,Poll: 68 percent of #Republican voters disapprove of GOP lawmakers supporting Putin and Russia   https://t.co/Y9BFp8BBDw  #TheReidOut,"['republican', 'thereidout']"
961,"@JuddLegum Trying to get a job that pays $1 million/year off the name of one’s dad after he’s been out of office is treason, but covering for a murdering regime while being an active member of our government (with no security clearance) and getting paid $2 billion is acceptable? #Republican",['republican']
962,#Truth! Study PROVES Lockdowns were handled TERRIBLY in #DemocRAT BlueStates &amp; best in #Republican #RedStates; #Florida among the BEST!  That’s because #Dems want you dead!    https://t.co/oAMZpN1nGU,"['truth', 'democrat', 'republican', 'redstates', 'florida', 'dems']"
963,"For every #Republican who supports #Russia, #Putin who says this is none of our concern.  Tell her.  #Trump  #Gop  https://t.co/rhBA2cfJSG","['republican', 'russia', 'putin', 'trump', 'gop']"
964,@GOP #Republican #Republicans @JoeBiden @chipfranklin @TheDemocrats #VoteBlueIn2022 #MAGA #Facts #FactsMatter #FactsOverFear #marshablackburn LIES,"['republican', 'republicans', 'votebluein2022', 'maga', 'facts', 'factsmatter', 'factsoverfear', 'marshablackburn']"
966,"Dear: #Texas and the #Republican party as a whole  Why are the Anti Abortion laws you make punishing the woman trying to abort the ""Unborn"" product of the rape than you do the Rapist?  Is she more evil than the rapist and if so explain?  https://t.co/aNRBkdWApy","['texas', 'republican']"
967,Amen. Right on point.. the world would be a better place without the #Republican cult These #Republicans are nothing but trouble. They are dangerous sociopaths looking to destroy everything they touch.,"['republican', 'republicans']"
968,"@SenTedCruz Here you are complaining again, @SenTedCruz. Do this country just one favor and try doing your job for a day - just one day. I’m a #Republican and I’m not going to let people like you destroy this party or divide it because of your hatred towards #Democrats.","['republican', 'democrats']"
969,"@SenTedCruz #Republican Idiocracy is costing us even more. Instead of attacking every aspect of our government, why don’t you try doing your fucking job",['republican']
970,Breaking News: WATCH: Tucker Carlson Fantasizes About Men “Thrashing” Sex-Ed Teachers  https://t.co/BUYX9loRpD #tuckyorose #republican-violence,"['tuckyorose', 'republican']"
971,If we just choosing what we identify as I identify as non Biden-ary🤣 #Republican #BidenIsADisgrace,"['republican', 'bidenisadisgrace']"
972,@FearlessPAC We’ve unnoticed that white sheets have been replaced by  blue/black suits &amp; heels/pearls; &amp; that prior wearers of those hooded sheets have spawned  non-hiders who are outing themselves on the #Senate floor &amp; the R in #Republican senators may stand 4 #Racist! #KetanjiBrownJackson,"['senate', 'republican', 'racist', 'ketanjibrownjackson']"
973,Full Story  https://t.co/idj9uw41CU 🟪🟪#americafirst #awakening #biden #consciousness #conservative #disney #disneyland #disneylife #disneylove #disneyparks #disneyworld #donaldtrump #election #gop #joebiden #maga #purpleroompolitics #republican #republicans #trump #truth #woke  https://t.co/hYRYyMyl2F,"['americafirst', 'awakening', 'biden', 'consciousness', 'conservative', 'disney', 'disneyland', 'disneylife', 'disneylove', 'disneyparks', 'disneyworld', 'donaldtrump', 'election', 'gop', 'joebiden', 'maga', 'purpleroompolitics', 'republican', 'republicans', 'trump', 'truth', 'woke']"
974,Leftist Theory on the Cause of Discrimination DOJ Violent Crime By Race Report:  https://t.co/ILzOMfqDM6 #leftist #Democrat #politics #political #leftwing #conservative #republican  https://t.co/sNgUL29pjv,"['leftist', 'democrat', 'politics', 'political', 'leftwing', 'conservative', 'republican']"
975,BATSHIT CRAZY  This #Republican governor says Democrats 'stole' the election from Donald #Trump   https://t.co/YIMJKMAYre,"['republican', 'trump']"
976,"@newsmax Only if companies require them to vote #Republican. See how this works, #Democrats?","['republican', 'democrats']"
977,@NRA Shut up and explain why 8 of the the top 10 criminal states are #Republican run?,['republican']
978,@BCOOL333 Completely disagree.  If Democrats buy into that message than we The USA will have two anti democracy parties and we might as well all be #Republican #Democrats are the positive to balance the @GOP negative. The yen and the yang the good and the evil.......,"['republican', 'democrats']"
979,Thank you Kimberly Marshall and the Mecklenburg Black Republican club for allowing me the opportunity to speak at their latest club meeting!  #mecklenburg #clt #nc #usa #Congress #candidate #Republican #Conservative #district12 #ncpol #nc #Christian  https://t.co/1Xe1gDSt4k,"['mecklenburg', 'clt', 'nc', 'usa', 'congress', 'candidate', 'republican', 'conservative', 'district12', 'ncpol', 'nc', 'christian']"
980,@RepAndyBiggsAZ Why are the top 8 out of 10 most criminal states #Republican? Run by Republicans? 8,['republican']
981,"""Challengers like Mr. Morgan were not just fighting Mr. Gosar but going against the DNA of most #Republican primary voters. Coughlin said the challenger campaigns were likely to fail."" @nytimes   https://t.co/q6ofNPt93m",['republican']
982,#BucksDemocratic Chairman John #Cordisco backs away from attending bipartisan event with #Republican #Congressman Brian #Fitzpatrick to support #Ukraine.  https://t.co/ZDOvT8b1k6,"['bucksdemocratic', 'cordisco', 'republican', 'congressman', 'fitzpatrick', 'ukraine']"
983,"#MarcoRubio is a #Republican, he did NOT vote FOR bills helping citizens.   #LittleMarco helps corporations, and is a DEVOUT #TRUMPER!  #Donald and #Marco are one in the same.    #FLORIDA #Detrumpify, #DeTrumpifyFlorida NOW!    #ValDemings represents YOU.  She is for YOU!  #Miami","['marcorubio', 'republican', 'littlemarco', 'trumper', 'donald', 'marco', 'florida', 'detrumpify', 'detrumpifyflorida', 'valdemings', 'miami']"
984,"Very good point about waiting for the right ""messiah"" to come along. And the more I think about the trajectory of  #GQP over the last 25 years, it was always leading to a cult type situation especially when you consider how much the modern #Republican party relies on religion","['gqp', 'republican']"
985,"@sjmacdonald1036 @GrBeauchamp @joncoopertweets Very good point about waiting for the right ""messiah"" to come along. And the more I think about the trajectory of  #GQP over the last 25 years, it was always leading to a cult type situation especially when you consider how much the modern #Republican party relies on religion","['gqp', 'republican']"
987,@recordspinnerg Oh my lort!!!! ok babe…i see what you mean 🤯🤯🤯🤯🤯🤯🤯🤯🤯 I guess the conversion begins lol #Republican  #Trumper 🤷🏼‍♂️,"['republican', 'trumper']"
988,"I’ve HAD IT UP TO HERE WITH THE #GOPRacists, #GOPRussianAssets, the Trumpers, the #TrumpCoupAttempt participants, and elected #January6thInsurrection #Republican apologists in the House &amp; Senate!  We can’t let all of the #RepublicanHypocrites get away with the #GOPLIES ANYMORE!  https://t.co/K6Y0VJAcPZ","['gopracists', 'goprussianassets', 'trumpcoupattempt', 'january6thinsurrection', 'republican', 'republicanhypocrites', 'goplies']"
989,"The #NYFCR’s 2022 Downstate Regional Conference was a huge success! A huge thank you to our host, the @SBRepublicans, and to NY-1’s next congressman, @nicklalota!  #LeadRight #YRsRun #Republican #GOP  https://t.co/QxIrxDC7pM","['nyfcr', 'leadright', 'yrsrun', 'republican', 'gop']"
990,"🚨 Poll Alert! 🚨  On a scale of 1-10, where do you rank New York on the freedom scale? Share your thoughts with us below.  #LaLotaForCongress #LaLota2022 #NickLaLotaForCongress #NY01 #VoteForAVet #Republican #Conservative #GOP #Congress2022 #NY01 #Freedom  https://t.co/H0VsyM6v1w","['lalotaforcongress', 'lalota2022', 'nicklalotaforcongress', 'ny01', 'voteforavet', 'republican', 'conservative', 'gop', 'congress2022', 'ny01', 'freedom']"
991,"1,000,000%  @Liz_Cheney is a true #Republican - like the real kind.   More importantly she is a real #Patriot  and a true #American hero.","['republican', 'patriot', 'american']"
992,Putinism is breeding in the heart of the #Republican party | Robert Reich    https://t.co/GVtI5vNqqW,['republican']
993,"Oh look, more #Republican election fraud.  'I plead guilty': Former Indiana GOP Sen. Brent Waltz admits role in straw donor scheme  https://t.co/oRzr2SYJLN",['republican']
994,@SenRickScott is a corrupt crook! #NotForThePeople #Corruption #GOP #Republican #TikTok  https://t.co/vB81W4ScQN,"['notforthepeople', 'corruption', 'gop', 'republican', 'tiktok']"
995,Read this entire thread #GOP #Republican #Republicans #Trump #MAGA supporters. 👇😐,"['gop', 'republican', 'republicans', 'trump', 'maga']"
996,Quote me: This proves #Voting  #Republican is better for you #Health )  https://t.co/3vIxafuROr,"['voting', 'republican', 'health']"
997,#Republican staffer sentenced to 12 years in prison for operating child pornography ring  https://t.co/Ekle2KyE2R,['republican']
998,America's Red Wave Begins with #Republican Women In Jan we started the work creating the RED wave by featuring a virtual candidate recruitment seminar with 800 registrants. Since March we have held our popular online Campaign Management School. It’s been a great success. #RedWave  https://t.co/J7sinRghSR,"['republican', 'redwave']"
